--- ESD PLASMIC SIMULATION RESULTS ---
Global Status,PASS
Dielectric Breakdown Field [V/m],10000000.0
Eclipse Start Time [Hours],11.0
Eclipse Duration [Minutes],120.0
Substorm Start Time [Hours],11.5
Substorm Duration [Minutes],240.0

Time [Hours],Spacecraft Temperature [C],Surface Voltage [V],Internal Electric Field [V/m]
13.775,-5.591216285802943,2.8375524609030984,3866566.7063693316
13.783333333333333,-5.5760825233988385,2.8236656780171256,3867146.733110749
13.791666666666666,-5.560962787296148,2.809570206787938,3867436.5177335357
13.8,-5.545857066871804,2.795279128188713,3867436.833568534
13.808333333333334,-5.530765351506318,2.7808053589881774,3867148.4987026597
13.816666666666666,-5.5156876305836136,2.766161633737613,3866572.375944421
13.825,-5.500623893491252,2.751360488395429,3865709.372771321
13.833333333333334,-5.485574129620204,2.7364142455531173,3864560.441259229
13.841666666666667,-5.47053832836508,2.7213350012187028,3863126.5779938013
13.85,-5.4555164791240145,2.7061346131072703,3861408.8239640435
13.858333333333333,-5.440508571298665,2.690824690382617,3859408.26443812
13.866666666666667,-5.425514594294214,2.675416584789553,3857126.028821516
13.875,-5.410534537519538,2.6599213831128736,3854563.290497666
13.883333333333333,-5.395568390386984,2.6443499008962705,3851721.2666511843
13.891666666666667,-5.380616142312533,2.6287126773526586,3848601.2180738132
13.9,-5.365677782715693,2.613019971396199,3845204.4489532458
13.908333333333333,-5.350753301019722,2.5972817587259196,3841532.306644954
13.916666666666666,-5.33584268665129,2.581507729890892,3837586.1814271887
13.925,-5.3209459290408745,2.5657072892676527,3833367.5062393076
13.933333333333334,-5.306063017622478,2.5498895548816725,3828877.756403601
13.941666666666666,-5.291193941833683,2.5340633590061716,3824118.44933079
13.95,-5.276338691115825,2.5182372494734904,3819091.144209382
13.958333333333334,-5.261497254913877,2.502419491636293,3813797.4416790735
13.966666666666667,-5.246669622676393,2.486618070918332,3808238.983488392
13.975,-5.231855783855622,2.4708406958969618,3802417.452136787
13.983333333333333,-5.217055727907507,2.455094801862295,3796334.5705013736
13.991666666666667,-5.202269444291687,2.4393875548006774,3789992.1014485494
14.0,-5.187496922471382,2.423725855752955,3783391.8474307023
14.008333333333333,-5.17273815191362,2.4081163455008556,3776535.6500682393
14.016666666666667,-5.157993122089124,2.392565409537695,3769425.3897171747
14.025,-5.143261822472255,2.37707918328238,3762062.98502251
14.033333333333333,-5.128544242541125,2.3616635574985225,3754450.392457657
14.041666666666666,-5.113840371777599,2.3463241838831568,3746589.605850155
14.05,-5.0991501996672355,2.3310664807922006,3738482.655893935
14.058333333333334,-5.084473715699346,2.3158956390723633,3730131.609648398
14.066666666666666,-5.06981090936705,2.3008166279716535,3721538.5700245723
14.075,-5.055161770167103,2.2858342011029826,3712705.6752586183
14.083333333333334,-5.040526287600073,2.2709529024376254,3703635.098372966
14.091666666666667,-5.025904451170334,2.2561770723074015,3694329.046625357
14.1,-5.0112962503859535,2.241510853396478,3684789.760946087
14.108333333333333,-4.996701674758867,2.226958196705593,3675019.515363728
14.116666666666667,-4.982120713804818,2.212522867473275,3665020.616419636
14.125,-4.9675533570432435,2.19820845104032,3654795.4025715343
14.133333333333333,-4.952999593997447,2.1840183586453525,3644346.243586475
14.141666666666667,-4.938459414194597,2.169955833140738,3633675.5399234938
14.15,-4.923932807165556,2.1560239546194966,3622785.7221062523
14.158333333333333,-4.909419762445168,2.142225645945089,3611679.2500859937
14.166666666666666,-4.894920269571969,2.12856367817711,3600358.6125951214
14.175,-4.880434318088419,2.11504067588702,3588826.3264917177
14.183333333333334,-4.865961897540785,2.1016591223589702,3577084.936095328
14.191666666666666,-4.851502997479258,2.088421364671707,3565137.0125143332
14.2,-4.83705760745778,2.075329618658355,3552985.1529652323
14.208333333333334,-4.822625717034271,2.0623859737415993,3540631.9800841706
14.216666666666667,-4.808207315770517,2.0495923976424915,3528080.141231039
14.225,-4.793802393232113,2.03695074096167,3515332.3077864777
14.233333333333333,-4.779410938988633,2.024462741632393,3502391.1744421194
14.241666666666667,-4.765032942613459,2.0121300292451987,3489259.4584844057
14.25,-4.750668393683952,1.9999541292445264,3475939.8990723146
14.258333333333333,-4.736317281781396,1.9879364669979473,3462435.256509337
14.266666666666667,-4.7219795964909395,1.9760783717390569,3448748.3115100414
14.275,-4.707655327401653,1.964381080385372,3434881.8644615607
14.283333333333333,-4.693344464106644,1.9528457412327958,3420838.7346803523
14.291666666666666,-4.679046996202828,1.941473417528524,3406621.7596645607
14.3,-4.664762913291156,1.9302650909244112,3392233.794342328
14.308333333333334,-4.650492204976501,1.9192216648129807,3377677.710316394
14.316666666666666,-4.63623486086766,1.9083439675484586,3362956.3951053256
14.325,-4.62199087057752,1.8976327555552628,3348072.751381711
14.333333333333334,-4.607760223722778,1.8870887163265402,3333029.6962076672
14.341666666666667,-4.593542909924281,1.8767124713153678,3317830.160267989
14.35,-4.579338918806741,1.8665045787213335,3302477.087101287
14.358333333333333,-4.565148239998905,1.856465536175237,3286973.4323294465
14.366666666666667,-4.5509708631335,1.8465957833246749,3271322.162885742
14.375,-4.536806777847346,1.8368957043233125,3255526.256241944
14.383333333333333,-4.522655973781184,1.8273656302266215,3239588.699634755
14.391666666666667,-4.508518440579849,1.8180058412968827,3223512.4892918915
14.4,-4.4943941678920964,1.80881656922022,3207300.62965816
14.408333333333333,-4.480283145370834,1.7997979992384137,3190956.132621838
14.416666666666666,-4.466185362673002,1.790950272198222,3174482.0167416953
14.425,-4.452100809459523,1.7822734865208862,3157881.3064749734
14.433333333333334,-4.43802947539541,1.7737677000944734,3141157.031406642
14.441666666666666,-4.42397135014977,1.7654329320916406,3124312.225480253
14.45,-4.409926423395689,1.75726916471539,3107349.9262307053
14.458333333333334,-4.395894684810401,1.7492763448752937,3090273.1740192305
14.466666666666667,-4.381876124075234,1.741454385796644,3073085.01127091
14.475,-4.367870730875552,1.7338031685649056,3055788.481715027
14.483333333333333,-4.353878494900869,1.726322543607806,3038386.6296285535
14.491666666666667,-4.339899405844733,1.7190123321173245,3020882.499083077
14.5,-4.3259334534049,1.7118723274137837,3003279.1331954505
14.508333333333333,-4.311980627283106,1.7049022962542086,2985579.5733824684
14.516666666666667,-4.298040917185347,1.698101980087006,2967786.858619844
14.525,-4.284114312821657,1.6914710962550166,2949904.02470578
14.533333333333333,-4.270200803906221,1.6850093391488843,2931934.1035294053
14.541666666666666,-4.256300380157313,1.6787163813126482,2913880.122344352
14.55,-4.242413031297474,1.672591874503401,2895745.103047746
14.558333333333334,-4.228538747053335,1.6666354507067802,2877532.061464873
14.566666666666666,-4.214677517155678,1.660846723110041,2859244.0066397837
14.575,-4.200829331339435,1.6552252870343473,2840883.940132086
14.583333333333334,-4.186994179343742,1.6497707208279058,2822454.855320189
14.591666666666667,-4.173172050911887,1.6444825867214843,2803959.736711229
14.6,-4.159362935791364,1.6393604316478296,2785401.5592579315
14.608333333333333,-4.145566823733873,1.6344037880264044,2766783.287682636
14.616666666666667,-4.1317837044952626,1.6296121745148555,2748107.8758087223
14.625,-4.11801356783559,1.6249850967285557,2729378.265899652
14.633333333333333,-4.104256403519173,1.6205220479294942,2710597.3880058606
14.641666666666667,-4.090512201314482,1.6162225096857796,2691768.159319699
14.65,-4.076780950994248,1.6120859525029563,2672893.4835386444
14.658333333333333,-4.06306264233541,1.6081118364282618,2653976.2502369806
14.666666666666666,-4.049357265119113,1.6042996116289714,2635019.334246143
14.675,-4.035664809130822,1.600648718945868,2616025.595043922
14.683333333333334,-4.021985264160207,1.5971585904228809,2596997.876152716
14.691666666666666,-4.008318620001148,1.5938286498138752,2577939.004547004
14.7,-3.994664866451842,1.5906583130675438,2558851.790070221
14.708333333333334,-3.981023993314693,1.5876469887913005,2539739.024861201
14.716666666666667,-3.967395990396426,1.5847940786950756,2520603.4827903546
14.725,-3.9537808475080283,1.5820989780158254,2501447.9189057285
14.733333333333333,-3.940178554464694,1.5795610759235839,2482275.0688891103
14.741666666666667,-3.9265891010860514,1.5771797559098348,2463087.648522312
14.75,-3.9130124771958776,1.5749543961589203,2443888.3531637774
14.758333333333333,-3.899448672622327,1.572884369903238,2424679.857235645
14.766666666666667,-3.8858976771978746,1.570969045762884,2405464.8137213886
14.775,-3.872359480759201,1.5692077880704214,2386245.853674162
14.783333333333333,-3.8588340731474204,1.5675999571813775,2367025.585735958
14.791666666666666,-3.8453214442079116,1.5661449097711089,2347806.595667689
14.8,-3.831821583790429,1.5648419991185911,2328591.4458902953
14.808333333333334,-3.818334481748991,1.5636905753776924,2309382.6750369733
14.816666666666666,-3.804860127941936,1.562689985836481,2290182.797516612
14.825,-3.7913985122320355,1.5618395751650578,2270994.303088525
14.833333333333334,-3.777949624486382,1.5611386856524163,2251819.6564485547
14.841666666666667,-3.764513454576445,1.5605866574328027,2232661.2968266173
14.85,-3.751089992378013,1.5601828287020119,2213521.637595754
14.858333333333333,-3.7376792277711957,1.559926535924077,2194403.065892752
14.866666666666667,-3.724281150640593,1.5598171140287322,2175307.942250381
14.875,-3.7108957508751246,1.5598538966000812,2156238.6002413025
14.883333333333333,-3.697523018368088,1.560036216056819,2137197.346133679
14.891666666666667,-3.6841629430171565,1.5603634038244023,2118186.4585585333
14.9,-3.6708155147244383,1.5608347904994762,2099208.1881888756
14.908333333333333,-3.657480723396418,1.561449706006944,2080264.7574306282
14.916666666666666,-3.6441585589440137,1.5622074797499412,2061358.3601253638
